Metodo_Agregacao;Data;Versao_Dataset;Nome_Aeroporto;Proporção_Viagem;Cidade;Estado;Pais
Daily;2020-04-04;10;Santiago International Airport;19;Santiago;Santiago Province;Chile
Daily;2020-10-20;10;Santiago International Airport;51;Santiago;Santiago Province;Chile
Daily;2020-03-24;10;Santiago International Airport;29;Santiago;Santiago Province;Chile
Daily;2020-05-06;10;Santiago International Airport;22;Santiago;Santiago Province;Chile
Daily;2020-05-14;10;Santiago International Airport;18;Santiago;Santiago Province;Chile
Daily;2020-09-08;10;Santiago International Airport;47;Santiago;Santiago Province;Chile
Daily;2020-11-14;10;Santiago International Airport;41;Santiago;Santiago Province;Chile
Daily;2020-10-11;10;Santiago International Airport;15;Santiago;Santiago Province;Chile
Daily;2020-11-16;10;Santiago International Airport;65;Santiago;Santiago Province;Chile
Daily;2020-03-30;10;Santiago International Airport;19;Santiago;Santiago Province;Chile
Daily;2020-05-15;10;Santiago International Airport;23;Santiago;Santiago Province;Chile
Daily;2020-06-26;10;Santiago International Airport;32;Santiago;Santiago Province;Chile
Daily;2020-08-12;10;Santiago International Airport;31;Santiago;Santiago Province;Chile
Daily;2020-09-21;10;Santiago International Airport;36;Santiago;Santiago Province;Chile
Daily;2020-07-22;10;Santiago International Airport;36;Santiago;Santiago Province;Chile
Daily;2020-08-19;10;Santiago International Airport;48;Santiago;Santiago Province;Chile
Daily;2020-10-02;10;Santiago International Airport;53;Santiago;Santiago Province;Chile
Daily;2020-11-27;10;Santiago International Airport;48;Santiago;Santiago Province;Chile
Daily;2020-04-12;10;Santiago International Airport;4;Santiago;Santiago Province;Chile
Daily;2020-06-24;10;Santiago International Airport;30;Santiago;Santiago Province;Chile
Daily;2020-07-04;10;Santiago International Airport;19;Santiago;Santiago Province;Chile
Daily;2020-09-04;10;Santiago International Airport;32;Santiago;Santiago Province;Chile
Daily;2020-09-09;10;Santiago International Airport;35;Santiago;Santiago Province;Chile
Daily;2020-10-30;10;Santiago International Airport;45;Santiago;Santiago Province;Chile
Daily;2020-05-17;10;Santiago International Airport;10;Santiago;Santiago Province;Chile
Daily;2020-06-04;10;Santiago International Airport;20;Santiago;Santiago Province;Chile
Daily;2020-06-05;10;Santiago International Airport;27;Santiago;Santiago Province;Chile
Daily;2020-08-21;10;Santiago International Airport;35;Santiago;Santiago Province;Chile
Daily;2020-09-23;10;Santiago International Airport;44;Santiago;Santiago Province;Chile
Daily;2020-09-30;10;Santiago International Airport;49;Santiago;Santiago Province;Chile
Daily;2020-04-20;10;Santiago International Airport;22;Santiago;Santiago Province;Chile
Daily;2020-04-26;10;Santiago International Airport;7;Santiago;Santiago Province;Chile
Daily;2020-05-20;10;Santiago International Airport;35;Santiago;Santiago Province;Chile
Daily;2020-07-23;10;Santiago International Airport;28;Santiago;Santiago Province;Chile
Daily;2020-07-27;10;Santiago International Airport;46;Santiago;Santiago Province;Chile
Daily;2020-08-20;10;Santiago International Airport;32;Santiago;Santiago Province;Chile
Daily;2020-09-07;10;Santiago International Airport;42;Santiago;Santiago Province;Chile
Daily;2020-04-23;10;Santiago International Airport;20;Santiago;Santiago Province;Chile
Daily;2020-06-27;10;Santiago International Airport;19;Santiago;Santiago Province;Chile
Daily;2020-11-05;10;Santiago International Airport;45;Santiago;Santiago Province;Chile
Daily;2020-11-09;10;Santiago International Airport;52;Santiago;Santiago Province;Chile
Daily;2020-03-18;10;Santiago International Airport;56;Santiago;Santiago Province;Chile
Daily;2020-06-23;10;Santiago International Airport;32;Santiago;Santiago Province;Chile
Daily;2020-09-18;10;Santiago International Airport;12;Santiago;Santiago Province;Chile
Daily;2020-04-18;10;Santiago International Airport;10;Santiago;Santiago Province;Chile
Daily;2020-05-26;10;Santiago International Airport;22;Santiago;Santiago Province;Chile
Daily;2020-07-09;10;Santiago International Airport;33;Santiago;Santiago Province;Chile
Daily;2020-08-01;10;Santiago International Airport;19;Santiago;Santiago Province;Chile
Daily;2020-08-11;10;Santiago International Airport;36;Santiago;Santiago Province;Chile
Daily;2020-09-13;10;Santiago International Airport;25;Santiago;Santiago Province;Chile
Daily;2020-05-08;10;Santiago International Airport;19;Santiago;Santiago Province;Chile
Daily;2020-05-09;10;Santiago International Airport;15;Santiago;Santiago Province;Chile
Daily;2020-06-03;10;Santiago International Airport;41;Santiago;Santiago Province;Chile
Daily;2020-07-16;10;Santiago International Airport;27;Santiago;Santiago Province;Chile
Daily;2020-11-11;10;Santiago International Airport;59;Santiago;Santiago Province;Chile
Daily;2020-11-22;10;Santiago International Airport;26;Santiago;Santiago Province;Chile
Daily;2020-04-27;10;Santiago International Airport;22;Santiago;Santiago Province;Chile
Daily;2020-06-09;10;Santiago International Airport;25;Santiago;Santiago Province;Chile
Daily;2020-07-18;10;Santiago International Airport;29;Santiago;Santiago Province;Chile
Daily;2020-09-05;10;Santiago International Airport;25;Santiago;Santiago Province;Chile
Daily;2020-09-17;10;Santiago International Airport;31;Santiago;Santiago Province;Chile
Daily;2020-10-17;10;Santiago International Airport;38;Santiago;Santiago Province;Chile
Daily;2020-03-20;10;Santiago International Airport;53;Santiago;Santiago Province;Chile
Daily;2020-04-15;10;Santiago International Airport;21;Santiago;Santiago Province;Chile
Daily;2020-05-13;10;Santiago International Airport;32;Santiago;Santiago Province;Chile
Daily;2020-07-08;10;Santiago International Airport;32;Santiago;Santiago Province;Chile
Daily;2020-08-14;10;Santiago International Airport;38;Santiago;Santiago Province;Chile
Daily;2020-11-07;10;Santiago International Airport;48;Santiago;Santiago Province;Chile
Daily;2020-11-17;10;Santiago International Airport;62;Santiago;Santiago Province;Chile
Daily;2020-11-24;10;Santiago International Airport;44;Santiago;Santiago Province;Chile
Daily;2020-07-01;10;Santiago International Airport;33;Santiago;Santiago Province;Chile
Daily;2020-08-23;10;Santiago International Airport;22;Santiago;Santiago Province;Chile
Daily;2020-09-14;10;Santiago International Airport;47;Santiago;Santiago Province;Chile
Daily;2020-04-21;10;Santiago International Airport;17;Santiago;Santiago Province;Chile
Daily;2020-08-28;10;Santiago International Airport;33;Santiago;Santiago Province;Chile
Daily;2020-08-25;10;Santiago International Airport;37;Santiago;Santiago Province;Chile
Daily;2020-10-04;10;Santiago International Airport;36;Santiago;Santiago Province;Chile
Daily;2020-04-11;10;Santiago International Airport;15;Santiago;Santiago Province;Chile
Daily;2020-06-21;10;Santiago International Airport;14;Santiago;Santiago Province;Chile
Daily;2020-07-06;10;Santiago International Airport;33;Santiago;Santiago Province;Chile
Daily;2020-10-03;10;Santiago International Airport;29;Santiago;Santiago Province;Chile
Daily;2020-06-06;10;Santiago International Airport;22;Santiago;Santiago Province;Chile
Daily;2020-06-18;10;Santiago International Airport;30;Santiago;Santiago Province;Chile
Daily;2020-07-03;10;Santiago International Airport;32;Santiago;Santiago Province;Chile
Daily;2020-07-24;10;Santiago International Airport;34;Santiago;Santiago Province;Chile
Daily;2020-08-06;10;Santiago International Airport;24;Santiago;Santiago Province;Chile
Daily;2020-08-13;10;Santiago International Airport;31;Santiago;Santiago Province;Chile
Daily;2020-08-29;10;Santiago International Airport;20;Santiago;Santiago Province;Chile
Daily;2020-09-12;10;Santiago International Airport;31;Santiago;Santiago Province;Chile
Daily;2020-10-22;10;Santiago International Airport;53;Santiago;Santiago Province;Chile
Daily;2020-10-27;10;Santiago International Airport;58;Santiago;Santiago Province;Chile
Daily;2020-04-30;10;Santiago International Airport;31;Santiago;Santiago Province;Chile
Daily;2020-09-10;10;Santiago International Airport;40;Santiago;Santiago Province;Chile
Daily;2020-10-21;10;Santiago International Airport;65;Santiago;Santiago Province;Chile
Daily;2020-03-27;10;Santiago International Airport;31;Santiago;Santiago Province;Chile
Daily;2020-05-10;10;Santiago International Airport;12;Santiago;Santiago Province;Chile
Daily;2020-06-11;10;Santiago International Airport;24;Santiago;Santiago Province;Chile
Daily;2020-07-13;10;Santiago International Airport;32;Santiago;Santiago Province;Chile
Daily;2020-07-28;10;Santiago International Airport;29;Santiago;Santiago Province;Chile
Daily;2020-10-24;10;Santiago International Airport;60;Santiago;Santiago Province;Chile
Daily;2020-04-14;10;Santiago International Airport;20;Santiago;Santiago Province;Chile
Daily;2020-04-17;10;Santiago International Airport;18;Santiago;Santiago Province;Chile
Daily;2020-07-29;10;Santiago International Airport;42;Santiago;Santiago Province;Chile
Daily;2020-09-01;10;Santiago International Airport;47;Santiago;Santiago Province;Chile
Daily;2020-09-26;10;Santiago International Airport;28;Santiago;Santiago Province;Chile
Daily;2020-09-27;10;Santiago International Airport;26;Santiago;Santiago Province;Chile
Daily;2020-11-02;10;Santiago International Airport;60;Santiago;Santiago Province;Chile
Daily;2020-03-31;10;Santiago International Airport;26;Santiago;Santiago Province;Chile
Daily;2020-05-04;10;Santiago International Airport;25;Santiago;Santiago Province;Chile
Daily;2020-10-26;10;Santiago International Airport;59;Santiago;Santiago Province;Chile
Daily;2020-03-22;10;Santiago International Airport;13;Santiago;Santiago Province;Chile
Daily;2020-10-06;10;Santiago International Airport;53;Santiago;Santiago Province;Chile
Daily;2020-11-04;10;Santiago International Airport;45;Santiago;Santiago Province;Chile
Daily;2020-04-22;10;Santiago International Airport;21;Santiago;Santiago Province;Chile
Daily;2020-07-20;10;Santiago International Airport;34;Santiago;Santiago Province;Chile
Daily;2020-09-15;10;Santiago International Airport;54;Santiago;Santiago Province;Chile
Daily;2020-10-05;10;Santiago International Airport;56;Santiago;Santiago Province;Chile
Daily;2020-12-01;10;Santiago International Airport;45;Santiago;Santiago Province;Chile
Daily;2020-07-11;10;Santiago International Airport;26;Santiago;Santiago Province;Chile
Daily;2020-08-27;10;Santiago International Airport;42;Santiago;Santiago Province;Chile
Daily;2020-11-13;10;Santiago International Airport;63;Santiago;Santiago Province;Chile
Daily;2020-03-19;10;Santiago International Airport;52;Santiago;Santiago Province;Chile
Daily;2020-04-09;10;Santiago International Airport;24;Santiago;Santiago Province;Chile
Daily;2020-04-24;10;Santiago International Airport;16;Santiago;Santiago Province;Chile
Daily;2020-06-01;10;Santiago International Airport;20;Santiago;Santiago Province;Chile
Daily;2020-07-17;10;Santiago International Airport;26;Santiago;Santiago Province;Chile
Daily;2020-07-25;10;Santiago International Airport;19;Santiago;Santiago Province;Chile
Daily;2020-10-25;10;Santiago International Airport;36;Santiago;Santiago Province;Chile
Daily;2020-05-07;10;Santiago International Airport;28;Santiago;Santiago Province;Chile
Daily;2020-06-20;10;Santiago International Airport;16;Santiago;Santiago Province;Chile
Daily;2020-08-18;10;Santiago International Airport;40;Santiago;Santiago Province;Chile
Daily;2020-10-14;10;Santiago International Airport;48;Santiago;Santiago Province;Chile
Daily;2020-10-15;10;Santiago International Airport;49;Santiago;Santiago Province;Chile
Daily;2020-06-16;10;Santiago International Airport;27;Santiago;Santiago Province;Chile
Daily;2020-03-21;10;Santiago International Airport;38;Santiago;Santiago Province;Chile
Daily;2020-11-10;10;Santiago International Airport;52;Santiago;Santiago Province;Chile
Daily;2020-04-16;10;Santiago International Airport;17;Santiago;Santiago Province;Chile
Daily;2020-05-24;10;Santiago International Airport;9;Santiago;Santiago Province;Chile
Daily;2020-08-03;10;Santiago International Airport;48;Santiago;Santiago Province;Chile
Daily;2020-08-07;10;Santiago International Airport;32;Santiago;Santiago Province;Chile
Daily;2020-09-02;10;Santiago International Airport;40;Santiago;Santiago Province;Chile
Daily;2020-10-07;10;Santiago International Airport;55;Santiago;Santiago Province;Chile
Daily;2020-10-23;10;Santiago International Airport;50;Santiago;Santiago Province;Chile
Daily;2020-04-05;10;Calgary International;65;Calgary;Alberta;Canada
Daily;2020-09-01;10;Calgary International;97;Calgary;Alberta;Canada
Daily;2020-11-15;10;Calgary International;100;Calgary;Alberta;Canada
Daily;2020-03-26;10;Calgary International;91;Calgary;Alberta;Canada
Daily;2020-04-25;10;Calgary International;80;Calgary;Alberta;Canada
Daily;2020-06-10;10;Calgary International;85;Calgary;Alberta;Canada
Daily;2020-07-28;10;Calgary International;100;Calgary;Alberta;Canada
Daily;2020-08-08;10;Calgary International;70;Calgary;Alberta;Canada
Daily;2020-09-23;10;Calgary International;97;Calgary;Alberta;Canada
Daily;2020-10-21;10;Calgary International;97;Calgary;Alberta;Canada
Daily;2020-04-11;10;Calgary International;37;Calgary;Alberta;Canada
Daily;2020-09-02;10;Calgary International;92;Calgary;Alberta;Canada
Daily;2020-05-27;10;Calgary International;92;Calgary;Alberta;Canada
Daily;2020-07-01;10;Calgary International;27;Calgary;Alberta;Canada
Daily;2020-08-21;10;Calgary International;92;Calgary;Alberta;Canada
Daily;2020-08-22;10;Calgary International;89;Calgary;Alberta;Canada
Daily;2020-10-26;10;Calgary International;100;Calgary;Alberta;Canada
Daily;2020-03-23;10;Calgary International;100;Calgary;Alberta;Canada
Daily;2020-08-01;10;Calgary International;79;Calgary;Alberta;Canada
Daily;2020-12-01;10;Calgary International;99;Calgary;Alberta;Canada
Daily;2020-04-13;10;Calgary International;88;Calgary;Alberta;Canada
Daily;2020-04-21;10;Calgary International;100;Calgary;Alberta;Canada
Daily;2020-11-04;10;Calgary International;98;Calgary;Alberta;Canada
Daily;2020-06-12;10;Calgary International;86;Calgary;Alberta;Canada
Daily;2020-06-23;10;Calgary International;91;Calgary;Alberta;Canada
Daily;2020-10-23;10;Calgary International;96;Calgary;Alberta;Canada
Daily;2020-11-22;10;Calgary International;100;Calgary;Alberta;Canada
Daily;2020-06-19;10;Calgary International;88;Calgary;Alberta;Canada
Daily;2020-07-30;10;Calgary International;93;Calgary;Alberta;Canada
Daily;2020-08-12;10;Calgary International;90;Calgary;Alberta;Canada
Daily;2020-10-10;10;Calgary International;91;Calgary;Alberta;Canada
Daily;2020-03-17;10;Calgary International;100;Calgary;Alberta;Canada
Daily;2020-11-09;10;Calgary International;100;Calgary;Alberta;Canada
Daily;2020-03-22;10;Calgary International;58;Calgary;Alberta;Canada
Daily;2020-07-27;10;Calgary International;100;Calgary;Alberta;Canada
Daily;2020-08-16;10;Calgary International;91;Calgary;Alberta;Canada
Daily;2020-11-06;10;Calgary International;90;Calgary;Alberta;Canada
Daily;2020-11-13;10;Calgary International;92;Calgary;Alberta;Canada
Daily;2020-12-02;10;Calgary International;99;Calgary;Alberta;Canada
Daily;2020-06-20;10;Calgary International;74;Calgary;Alberta;Canada
Daily;2020-06-18;10;Calgary International;90;Calgary;Alberta;Canada
Daily;2020-09-08;10;Calgary International;93;Calgary;Alberta;Canada
Daily;2020-04-07;10;Calgary International;97;Calgary;Alberta;Canada
Daily;2020-06-04;10;Calgary International;86;Calgary;Alberta;Canada
Daily;2020-07-18;10;Calgary International;77;Calgary;Alberta;Canada
Daily;2020-11-26;10;Calgary International;98;Calgary;Alberta;Canada
Daily;2020-05-26;10;Calgary International;100;Calgary;Alberta;Canada
Daily;2020-07-21;10;Calgary International;92;Calgary;Alberta;Canada
Daily;2020-08-06;10;Calgary International;89;Calgary;Alberta;Canada
Daily;2020-08-13;10;Calgary International;90;Calgary;Alberta;Canada
Daily;2020-04-03;10;Calgary International;83;Calgary;Alberta;Canada
Daily;2020-08-02;10;Calgary International;100;Calgary;Alberta;Canada
Daily;2020-08-30;10;Calgary International;100;Calgary;Alberta;Canada
Daily;2020-11-10;10;Calgary International;100;Calgary;Alberta;Canada
Daily;2020-04-10;10;Calgary International;24;Calgary;Alberta;Canada
Daily;2020-07-13;10;Calgary International;100;Calgary;Alberta;Canada
Daily;2020-09-20;10;Calgary International;100;Calgary;Alberta;Canada
Daily;2020-04-27;10;Calgary International;100;Calgary;Alberta;Canada
Daily;2020-08-20;10;Calgary International;90;Calgary;Alberta;Canada
Daily;2020-08-24;10;Calgary International;100;Calgary;Alberta;Canada
Daily;2020-10-28;10;Calgary International;96;Calgary;Alberta;Canada
Daily;2020-05-07;10;Calgary International;86;Calgary;Alberta;Canada
Daily;2020-07-17;10;Calgary International;89;Calgary;Alberta;Canada
Daily;2020-07-22;10;Calgary International;89;Calgary;Alberta;Canada
Daily;2020-07-24;10;Calgary International;86;Calgary;Alberta;Canada
Daily;2020-10-08;10;Calgary International;98;Calgary;Alberta;Canada
Daily;2020-11-12;10;Calgary International;86;Calgary;Alberta;Canada
Daily;2020-11-29;10;Calgary International;100;Calgary;Alberta;Canada
Daily;2020-04-06;10;Calgary International;100;Calgary;Alberta;Canada
Daily;2020-07-15;10;Calgary International;86;Calgary;Alberta;Canada
Daily;2020-08-10;10;Calgary International;100;Calgary;Alberta;Canada
Daily;2020-09-12;10;Calgary International;90;Calgary;Alberta;Canada
Daily;2020-11-07;10;Calgary International;100;Calgary;Alberta;Canada
Daily;2020-11-25;10;Calgary International;97;Calgary;Alberta;Canada
Daily;2020-04-12;10;Calgary International;69;Calgary;Alberta;Canada
Daily;2020-04-16;10;Calgary International;90;Calgary;Alberta;Canada
